-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-21.000
-19.000
-21.000
-21.000
-21.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-20.000
-20.000
-21.000
-20.000
-20.000
-20.000
-20.000
-19.000
-21.000
-20.000
-21.000
-19.000
-20.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-21.000
-20.000
-20.000
-21.000
-19.000
-21.000
-19.000
-19.000
-21.000
-20.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-19.000
-21.000
-21.000
-20.000
-21.000
-19.000
-20.000
-21.000
-19.000
-21.000
-20.000
-21.000
-21.000
-20.000
-19.000
-21.000
-20.000
-19.000
-21.000
-19.000
-21.000
-20.000
-21.000
-20.000
-21.000
-19.000
-21.000
-20.000
-21.000
-21.000
-21.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-19.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-20.000
-20.000
-20.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-20.000
-21.000
-21.000
-21.000
-20.000
-20.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-20.000
-21.000
-20.000
-19.000
-19.000
-20.000
-20.000
-20.000
-21.000
-21.000
-19.000
-20.000
-21.000
-21.000
-20.000
-19.000
-19.000
-19.000
-20.000
-19.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-20.000
-21.000
-21.000
-21.000
-19.000
-21.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-19.000
-19.000
-18.000
-21.000
-17.000
-20.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-20.000
-20.000
-21.000
-18.000
-20.000
-21.000
-16.000
-21.000
-21.000
-19.000
-19.000
-19.000
-20.000
-19.000
-20.000
-19.000
-20.000
-20.000
-19.000
-20.000
-19.000
-21.000
-19.000
-20.000
-20.000
-20.000
-21.000
-20.000
-19.000
-20.000
-18.000
-13.000
-14.000
-20.000
-20.000
-20.000
-20.000
-20.000
-20.000
-20.000
-20.000
-18.000
-20.000
-19.000
-18.000
-19.000
-18.000
-18.000
-19.000
-19.000
-21.000
-20.000
-15.000
-20.000
-20.000
-20.000
-20.000
-19.000
-15.000
-12.000
-17.000
-21.000
-17.000
-7.000
-20.000
-19.000
-18.000
-20.000
-20.000
-21.000
-21.000
-20.000
-20.000
-20.000
-16.000
-19.000
-19.000
-18.000
-19.000
-19.000
-13.000
-20.000
-19.000
-19.000
-20.000
-20.000
-21.000
-21.000
-20.000
-21.000
-20.000
-21.000
-21.000
-20.000
-19.000
-21.000
-18.000
-18.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-20.000
-21.000
-21.000
-21.000
-20.000
-21.000
-21.000
-21.000
